Time,CO2 Sensor,,,,,,,,
오전 8:14:09,950.00,,,,,,,,
오전 8:14:10,953.00,,,,,,,,
오전 8:14:11,955.00,,,,,,,,
오전 8:14:12,957.00,,,,,,,,
오전 8:14:13,958.00,,,,,,,,
오전 8:14:14,958.00,,,,,,,,
오전 8:14:15,958.00,,,,,,,,
오전 8:14:16,957.00,,,,,,,,
오전 8:14:17,957.00,,,,,,,,
오전 8:14:18,956.00,,,,,,,,
오전 8:14:19,956.00,,,,,,,,
오전 8:14:20,956.00,,,,,,,,
오전 8:14:21,956.00,,,,,,,,
오전 8:14:22,956.00,,,,,,,,
오전 8:14:23,956.00,,,,,,,,
오전 8:14:24,956.00,,,,,,,,
오전 8:14:25,957.00,,,,,,,,
오전 8:14:26,958.00,,,,,,,,
오전 8:14:27,960.00,,,,,,,,
오전 8:14:28,961.00,,,,,,,,
오전 8:14:29,962.00,,,,,,,,
오전 8:14:30,963.00,,,,,,,,
오전 8:14:31,964.00,,,,,,,,
오전 8:14:32,965.00,,,,,,,,
오전 8:14:33,966.00,,,,,,,,
오전 8:14:34,967.00,,,,,,,,
오전 8:14:35,968.00,,,,,,,,
오전 8:14:36,969.00,,,,,,,,
오전 8:14:37,969.00,,,,,,,,
오전 8:14:38,970.00,,,,,,,,
오전 8:14:39,970.00,,,,,,,,
오전 8:14:40,971.00,,,,,,,,
오전 8:14:41,971.00,,,,,,,,
오전 8:14:42,972.00,,,,,,,,
오전 8:14:43,973.00,,,,,,,,
오전 8:14:44,973.00,,,,,,,,
오전 8:14:45,974.00,,,,,,,,
오전 8:14:46,974.00,,,,,,,,
오전 8:14:47,974.00,,,,,,,,
오전 8:14:48,975.00,,,,,,,,
오전 8:14:49,975.00,,,,,,,,
오전 8:14:51,975.00,,,,,,,,
오전 8:14:52,974.00,,,,,,,,
오전 8:14:53,974.00,,,,,,,,
오전 8:14:54,974.00,,,,,,,,
오전 8:14:55,974.00,,,,,,,,
오전 8:14:56,975.00,,,,,,,,
오전 8:14:57,975.00,,,,,,,,
오전 8:14:58,976.00,,,,,,,,
오전 8:14:59,977.00,,,,,,,,
오전 8:15:00,979.00,,,,,,,,
오전 8:15:01,980.00,,,,,,,,
오전 8:15:02,981.00,,,,,,,,
오전 8:15:03,981.00,,,,,,,,
오전 8:15:04,981.00,,,,,,,,
오전 8:15:05,980.00,,,,,,,,
오전 8:15:06,979.00,,,,,,,,
오전 8:15:07,978.00,,,,,,,,
오전 8:15:08,977.00,,,,,,,,
오전 8:15:09,977.00,,,,,,,,
오전 8:15:10,975.00,,,,,,,,
오전 8:15:11,974.00,,,,,,,,
오전 8:15:12,973.00,,,,,,,,
오전 8:15:13,972.00,,,,,,,,
오전 8:15:14,971.00,,,,,,,,
오전 8:15:15,971.00,,,,,,,,
오전 8:15:16,971.00,,,,,,,,
오전 8:15:17,972.00,,,,,,,,
오전 8:15:18,972.00,,,,,,,,
오전 8:15:19,972.00,,,,,,,,
오전 8:15:20,972.00,,,,,,,,
오전 8:15:21,972.00,,,,,,,,
오전 8:15:22,972.00,,,,,,,,
오전 8:15:23,972.00,,,,,,,,
오전 8:15:24,971.00,,,,,,,,
오전 8:15:25,971.00,,,,,,,,
오전 8:15:26,970.00,,,,,,,,
오전 8:15:27,969.00,,,,,,,,
오전 8:15:28,968.00,,,,,,,,
오전 8:15:29,966.00,,,,,,,,
오전 8:15:30,965.00,,,,,,,,
오전 8:15:31,964.00,,,,,,,,
오전 8:15:32,963.00,,,,,,,,
오전 8:15:33,962.00,,,,,,,,
오전 8:15:34,961.00,,,,,,,,
오전 8:15:35,961.00,,,,,,,,
오전 8:15:36,960.00,,,,,,,,
오전 8:15:37,960.00,,,,,,,,
오전 8:15:38,959.00,,,,,,,,
오전 8:15:39,958.00,,,,,,,,
오전 8:15:40,958.00,,,,,,,,
오전 8:15:41,957.00,,,,,,,,
오전 8:15:42,957.00,,,,,,,,
오전 8:15:43,956.00,,,,,,,,
오전 8:15:44,956.00,,,,,,,,
오전 8:15:45,956.00,,,,,,,,
오전 8:15:46,956.00,,,,,,,,
오전 8:15:47,956.00,,,,,,,,
오전 8:15:48,956.00,,,,,,,,
오전 8:15:49,956.00,,,,,,,,
오전 8:15:50,956.00,,,,,,,,
오전 8:15:51,956.00,,,,,,,,
오전 8:15:52,955.00,,,,,,,,
오전 8:15:53,955.00,,,,,,,,
오전 8:15:54,954.00,,,,,,,,
오전 8:15:55,954.00,,,,,,,,
오전 8:15:56,954.00,,,,,,,,
오전 8:15:57,955.00,,,,,,,,
오전 8:15:58,956.00,,,,,,,,
오전 8:15:59,956.00,,,,,,,,
오전 8:16:00,957.00,,,,,,,,
오전 8:16:01,957.00,,,,,,,,
오전 8:16:02,957.00,,,,,,,,
오전 8:16:03,957.00,,,,,,,,
오전 8:16:04,957.00,,,,,,,,
오전 8:16:05,957.00,,,,,,,,
오전 8:16:06,957.00,,,,,,,,
오전 8:16:07,957.00,,,,,,,,
오전 8:16:08,957.00,,,,,,,,
오전 8:16:09,957.00,,,,,,,,
오전 8:16:10,957.00,,,,,,,,
오전 8:16:11,957.00,,,,,,,,
오전 8:16:12,957.00,,,,,,,,
오전 8:16:13,956.00,,,,,,,,
오전 8:16:14,955.00,,,,,,,,
오전 8:16:15,954.00,,,,,,,,
오전 8:16:16,954.00,,,,,,,,
오전 8:16:17,955.00,,,,,,,,
오전 8:16:19,955.00,,,,,,,,
오전 8:16:20,955.00,,,,,,,,
오전 8:16:21,955.00,,,,,,,,
오전 8:16:22,955.00,,,,,,,,
오전 8:16:23,954.00,,,,,,,,
오전 8:16:24,952.00,,,,,,,,
오전 8:16:25,952.00,,,,,,,,
오전 8:16:26,951.00,,,,,,,,
오전 8:16:27,951.00,,,,,,,,
오전 8:16:28,950.00,,,,,,,,
오전 8:16:29,950.00,,,,,,,,
오전 8:16:30,951.00,,,,,,,,
오전 8:16:31,951.00,,,,,,,,
오전 8:16:32,952.00,,,,,,,,
오전 8:16:33,952.00,,,,,,,,
오전 8:16:34,954.00,,,,,,,,
오전 8:16:35,954.00,,,,,,,,
오전 8:16:36,955.00,,,,,,,,
오전 8:16:37,955.00,,,,,,,,
오전 8:16:38,955.00,,,,,,,,
오전 8:16:39,954.00,,,,,,,,
오전 8:16:40,953.00,,,,,,,,
오전 8:16:41,952.00,,,,,,,,
오전 8:16:42,951.00,,,,,,,,
오전 8:16:43,949.00,,,,,,,,
오전 8:16:44,949.00,,,,,,,,
오전 8:16:45,948.00,,,,,,,,
오전 8:16:46,947.00,,,,,,,,
오전 8:16:47,947.00,,,,,,,,
오전 8:16:48,946.00,,,,,,,,
오전 8:16:49,945.00,,,,,,,,
오전 8:16:50,944.00,,,,,,,,
오전 8:16:51,944.00,,,,,,,,
오전 8:16:52,943.00,,,,,,,,
오전 8:16:53,944.00,,,,,,,,
오전 8:16:54,944.00,,,,,,,,
오전 8:16:55,943.00,,,,,,,,
오전 8:16:56,943.00,,,,,,,,
오전 8:16:57,943.00,,,,,,,,
오전 8:16:58,942.00,,,,,,,,
오전 8:16:59,942.00,,,,,,,,
오전 8:17:00,942.00,,,,,,,,
오전 8:17:01,942.00,,,,,,,,
오전 8:17:02,941.00,,,,,,,,
오전 8:17:03,941.00,,,,,,,,
오전 8:17:04,941.00,,,,,,,,
오전 8:17:05,941.00,,,,,,,,
오전 8:17:06,941.00,,,,,,,,
오전 8:17:07,942.00,,,,,,,,
오전 8:17:08,943.00,,,,,,,,
오전 8:17:09,944.00,,,,,,,,
오전 8:17:10,945.00,,,,,,,,
오전 8:17:11,946.00,,,,,,,,
오전 8:17:12,947.00,,,,,,,,
오전 8:17:13,947.00,,,,,,,,
오전 8:17:14,948.00,,,,,,,,
오전 8:17:15,948.00,,,,,,,,
오전 8:17:16,948.00,,,,,,,,
오전 8:17:17,948.00,,,,,,,,
오전 8:17:18,949.00,,,,,,,,
오전 8:17:19,949.00,,,,,,,,
오전 8:17:20,949.00,,,,,,,,
오전 8:17:21,949.00,,,,,,,,
오전 8:17:22,948.00,,,,,,,,
오전 8:17:23,947.00,,,,,,,,
오전 8:17:24,946.00,,,,,,,,
오전 8:17:25,945.00,,,,,,,,
오전 8:17:26,944.00,,,,,,,,
오전 8:17:27,942.00,,,,,,,,
오전 8:17:28,941.00,,,,,,,,
오전 8:17:29,939.00,,,,,,,,
오전 8:17:30,938.00,,,,,,,,
오전 8:17:31,936.00,,,,,,,,
오전 8:17:32,936.00,,,,,,,,
오전 8:17:33,936.00,,,,,,,,
오전 8:17:34,937.00,,,,,,,,
오전 8:17:35,938.00,,,,,,,,
오전 8:17:36,939.00,,,,,,,,
오전 8:17:37,939.00,,,,,,,,
오전 8:17:38,939.00,,,,,,,,
오전 8:17:39,939.00,,,,,,,,
오전 8:17:40,939.00,,,,,,,,
오전 8:17:41,939.00,,,,,,,,
오전 8:17:42,940.00,,,,,,,,
오전 8:17:43,941.00,,,,,,,,
오전 8:17:44,943.00,,,,,,,,
오전 8:17:45,944.00,,,,,,,,
오전 8:17:46,945.00,,,,,,,,
오전 8:17:47,945.00,,,,,,,,
오전 8:17:49,945.00,,,,,,,,
오전 8:17:50,945.00,,,,,,,,
오전 8:17:51,945.00,,,,,,,,
오전 8:17:52,944.00,,,,,,,,
오전 8:17:53,943.00,,,,,,,,
오전 8:17:54,942.00,,,,,,,,
오전 8:17:55,941.00,,,,,,,,
오전 8:17:56,940.00,,,,,,,,
오전 8:17:57,940.00,,,,,,,,
오전 8:17:58,940.00,,,,,,,,
오전 8:17:59,940.00,,,,,,,,
오전 8:18:00,941.00,,,,,,,,
오전 8:18:01,941.00,,,,,,,,
오전 8:18:02,941.00,,,,,,,,
오전 8:18:03,941.00,,,,,,,,
오전 8:18:04,941.00,,,,,,,,
오전 8:18:05,941.00,,,,,,,,
오전 8:18:06,940.00,,,,,,,,
오전 8:18:07,940.00,,,,,,,,
오전 8:18:08,939.00,,,,,,,,
오전 8:18:09,938.00,,,,,,,,
오전 8:18:10,936.00,,,,,,,,
오전 8:18:11,935.00,,,,,,,,
오전 8:18:12,935.00,,,,,,,,
오전 8:18:13,934.00,,,,,,,,
오전 8:18:14,934.00,,,,,,,,
오전 8:18:15,934.00,,,,,,,,
오전 8:18:16,934.00,,,,,,,,
오전 8:18:17,934.00,,,,,,,,
오전 8:18:18,934.00,,,,,,,,
오전 8:18:19,934.00,,,,,,,,
오전 8:18:20,935.00,,,,,,,,
오전 8:18:21,935.00,,,,,,,,
오전 8:18:22,936.00,,,,,,,,
오전 8:18:23,937.00,,,,,,,,
오전 8:18:24,938.00,,,,,,,,
오전 8:18:25,940.00,,,,,,,,
오전 8:18:26,941.00,,,,,,,,
오전 8:18:27,942.00,,,,,,,,
오전 8:18:28,943.00,,,,,,,,
오전 8:18:29,944.00,,,,,,,,
오전 8:18:30,946.00,,,,,,,,
오전 8:18:31,947.00,,,,,,,,
오전 8:18:32,948.00,,,,,,,,
오전 8:18:33,948.00,,,,,,,,
오전 8:18:34,948.00,,,,,,,,
오전 8:18:35,948.00,,,,,,,,
오전 8:18:36,947.00,,,,,,,,
오전 8:18:37,947.00,,,,,,,,
오전 8:18:38,948.00,,,,,,,,
오전 8:18:39,949.00,,,,,,,,
오전 8:18:40,951.00,,,,,,,,
오전 8:18:41,952.00,,,,,,,,
오전 8:18:42,954.00,,,,,,,,
오전 8:18:43,955.00,,,,,,,,
오전 8:18:44,956.00,,,,,,,,
오전 8:18:45,958.00,,,,,,,,
오전 8:18:46,959.00,,,,,,,,
오전 8:18:47,959.00,,,,,,,,
오전 8:18:48,959.00,,,,,,,,
오전 8:18:49,959.00,,,,,,,,
오전 8:18:50,958.00,,,,,,,,
오전 8:18:51,957.00,,,,,,,,
오전 8:18:52,956.00,,,,,,,,
오전 8:18:53,955.00,,,,,,,,
오전 8:18:54,954.00,,,,,,,,
오전 8:18:55,953.00,,,,,,,,
오전 8:18:56,953.00,,,,,,,,
오전 8:18:57,952.00,,,,,,,,
오전 8:18:58,951.00,,,,,,,,
오전 8:18:59,951.00,,,,,,,,
오전 8:19:00,951.00,,,,,,,,
오전 8:19:01,952.00,,,,,,,,
오전 8:19:02,952.00,,,,,,,,
오전 8:19:03,952.00,,,,,,,,
오전 8:19:04,953.00,,,,,,,,
오전 8:19:05,953.00,,,,,,,,
오전 8:19:06,953.00,,,,,,,,
오전 8:19:07,953.00,,,,,,,,
오전 8:19:08,953.00,,,,,,,,
오전 8:19:09,953.00,,,,,,,,
오전 8:19:10,954.00,,,,,,,,
오전 8:19:11,954.00,,,,,,,,
오전 8:19:12,954.00,,,,,,,,
오전 8:19:13,954.00,,,,,,,,
오전 8:19:14,953.00,,,,,,,,
오전 8:19:15,953.00,,,,,,,,
오전 8:19:16,952.00,,,,,,,,
오전 8:19:17,951.00,,,,,,,,
오전 8:19:18,950.00,,,,,,,,
오전 8:19:20,949.00,,,,,,,,
오전 8:19:21,948.00,,,,,,,,
오전 8:19:22,947.00,,,,,,,,
오전 8:19:23,946.00,,,,,,,,
오전 8:19:24,946.00,,,,,,,,
오전 8:19:25,944.00,,,,,,,,
오전 8:19:26,943.00,,,,,,,,
오전 8:19:27,942.00,,,,,,,,
오전 8:19:28,941.00,,,,,,,,
오전 8:19:29,941.00,,,,,,,,
오전 8:19:30,941.00,,,,,,,,
오전 8:19:31,941.00,,,,,,,,
오전 8:19:32,942.00,,,,,,,,
오전 8:19:33,943.00,,,,,,,,
오전 8:19:34,944.00,,,,,,,,
오전 8:19:35,945.00,,,,,,,,
오전 8:19:36,946.00,,,,,,,,
오전 8:19:37,947.00,,,,,,,,
오전 8:19:38,947.00,,,,,,,,
오전 8:19:39,948.00,,,,,,,,
오전 8:19:40,948.00,,,,,,,,
오전 8:19:41,948.00,,,,,,,,
오전 8:19:42,947.00,,,,,,,,
오전 8:19:43,947.00,,,,,,,,
오전 8:19:44,946.00,,,,,,,,
오전 8:19:45,946.00,,,,,,,,
오전 8:19:46,946.00,,,,,,,,
오전 8:19:47,946.00,,,,,,,,
오전 8:19:48,946.00,,,,,,,,
오전 8:19:49,946.00,,,,,,,,
오전 8:19:50,946.00,,,,,,,,
오전 8:19:51,946.00,,,,,,,,
오전 8:19:52,946.00,,,,,,,,
오전 8:19:53,945.00,,,,,,,,
오전 8:19:54,945.00,,,,,,,,
오전 8:19:55,945.00,,,,,,,,
오전 8:19:56,945.00,,,,,,,,
오전 8:19:57,945.00,,,,,,,,
오전 8:19:58,944.00,,,,,,,,
오전 8:19:59,944.00,,,,,,,,
오전 8:20:00,944.00,,,,,,,,
오전 8:20:01,944.00,,,,,,,,
오전 8:20:02,944.00,,,,,,,,
오전 8:20:03,943.00,,,,,,,,
오전 8:20:04,943.00,,,,,,,,
오전 8:20:05,942.00,,,,,,,,
오전 8:20:06,941.00,,,,,,,,
오전 8:20:07,941.00,,,,,,,,
오전 8:20:08,941.00,,,,,,,,
오전 8:20:09,942.00,,,,,,,,
오전 8:20:10,942.00,,,,,,,,
오전 8:20:11,942.00,,,,,,,,
오전 8:20:12,941.00,,,,,,,,
오전 8:20:13,941.00,,,,,,,,
오전 8:20:14,941.00,,,,,,,,
오전 8:20:15,941.00,,,,,,,,
오전 8:20:16,942.00,,,,,,,,
오전 8:20:17,942.00,,,,,,,,
오전 8:20:18,943.00,,,,,,,,
오전 8:20:19,943.00,,,,,,,,
오전 8:20:20,943.00,,,,,,,,
오전 8:20:21,943.00,,,,,,,,
오전 8:20:22,943.00,,,,,,,,
오전 8:20:23,943.00,,,,,,,,
오전 8:20:24,942.00,,,,,,,,
오전 8:20:25,941.00,,,,,,,,
오전 8:20:26,940.00,,,,,,,,
오전 8:20:27,938.00,,,,,,,,
오전 8:20:28,937.00,,,,,,,,
오전 8:20:29,937.00,,,,,,,,
오전 8:20:30,938.00,,,,,,,,
오전 8:20:31,939.00,,,,,,,,
오전 8:20:32,940.00,,,,,,,,
오전 8:20:33,941.00,,,,,,,,
오전 8:20:34,941.00,,,,,,,,
오전 8:20:35,941.00,,,,,,,,
오전 8:20:36,941.00,,,,,,,,
오전 8:20:37,941.00,,,,,,,,
오전 8:20:38,940.00,,,,,,,,
오전 8:20:39,939.00,,,,,,,,
오전 8:20:40,938.00,,,,,,,,
오전 8:20:41,937.00,,,,,,,,
오전 8:20:42,936.00,,,,,,,,
오전 8:20:43,935.00,,,,,,,,
오전 8:20:44,936.00,,,,,,,,
오전 8:20:45,937.00,,,,,,,,
오전 8:20:46,937.00,,,,,,,,
오전 8:20:47,938.00,,,,,,,,
오전 8:20:49,938.00,,,,,,,,
오전 8:20:50,937.00,,,,,,,,
오전 8:20:51,936.00,,,,,,,,
오전 8:20:52,935.00,,,,,,,,
오전 8:20:53,934.00,,,,,,,,
오전 8:20:54,934.00,,,,,,,,
오전 8:20:55,934.00,,,,,,,,
오전 8:20:56,935.00,,,,,,,,
오전 8:20:57,936.00,,,,,,,,
오전 8:20:58,937.00,,,,,,,,
오전 8:20:59,938.00,,,,,,,,
오전 8:21:00,939.00,,,,,,,,
오전 8:21:01,941.00,,,,,,,,
오전 8:21:02,943.00,,,,,,,,
오전 8:21:03,944.00,,,,,,,,
오전 8:21:04,944.00,,,,,,,,
오전 8:21:05,945.00,,,,,,,,
오전 8:21:06,945.00,,,,,,,,
오전 8:21:07,945.00,,,,,,,,
오전 8:21:08,946.00,,,,,,,,
오전 8:21:09,947.00,,,,,,,,
오전 8:21:10,948.00,,,,,,,,
오전 8:21:11,948.00,,,,,,,,
오전 8:21:12,949.00,,,,,,,,
오전 8:21:13,949.00,,,,,,,,
오전 8:21:14,949.00,,,,,,,,
오전 8:21:15,949.00,,,,,,,,
오전 8:21:16,949.00,,,,,,,,
오전 8:21:17,949.00,,,,,,,,
오전 8:21:18,948.00,,,,,,,,
오전 8:21:19,948.00,,,,,,,,
오전 8:21:20,948.00,,,,,,,,
오전 8:21:21,948.00,,,,,,,,
오전 8:21:22,948.00,,,,,,,,
오전 8:21:23,948.00,,,,,,,,
오전 8:21:24,948.00,,,,,,,,
오전 8:21:25,948.00,,,,,,,,
오전 8:21:26,948.00,,,,,,,,
오전 8:21:27,948.00,,,,,,,,
오전 8:21:28,947.00,,,,,,,,
오전 8:21:29,947.00,,,,,,,,
오전 8:21:30,947.00,,,,,,,,
오전 8:21:31,947.00,,,,,,,,
오전 8:21:32,947.00,,,,,,,,
오전 8:21:33,946.00,,,,,,,,
오전 8:21:34,944.00,,,,,,,,
오전 8:21:35,943.00,,,,,,,,
오전 8:21:36,941.00,,,,,,,,
오전 8:21:37,939.00,,,,,,,,
오전 8:21:38,938.00,,,,,,,,
오전 8:21:39,937.00,,,,,,,,
오전 8:21:40,936.00,,,,,,,,
오전 8:21:41,935.00,,,,,,,,
오전 8:21:42,935.00,,,,,,,,
오전 8:21:43,935.00,,,,,,,,
오전 8:21:44,935.00,,,,,,,,
오전 8:21:45,935.00,,,,,,,,
오전 8:21:46,934.00,,,,,,,,
오전 8:21:47,934.00,,,,,,,,
오전 8:21:48,933.00,,,,,,,,
오전 8:21:49,933.00,,,,,,,,
오전 8:21:50,932.00,,,,,,,,
오전 8:21:51,932.00,,,,,,,,
오전 8:21:52,932.00,,,,,,,,
오전 8:21:53,932.00,,,,,,,,
오전 8:21:54,930.00,,,,,,,,
오전 8:21:55,928.00,,,,,,,,
오전 8:21:56,925.00,,,,,,,,
오전 8:21:57,922.00,,,,,,,,
오전 8:21:58,921.00,,,,,,,,
오전 8:21:59,920.00,,,,,,,,
오전 8:22:00,920.00,,,,,,,,
오전 8:22:01,920.00,,,,,,,,
오전 8:22:02,920.00,,,,,,,,
오전 8:22:03,921.00,,,,,,,,
오전 8:22:04,922.00,,,,,,,,
오전 8:22:05,923.00,,,,,,,,
오전 8:22:06,925.00,,,,,,,,
오전 8:22:07,926.00,,,,,,,,
오전 8:22:08,927.00,,,,,,,,
오전 8:22:09,928.00,,,,,,,,
오전 8:22:10,929.00,,,,,,,,
오전 8:22:11,929.00,,,,,,,,
오전 8:22:12,929.00,,,,,,,,
오전 8:22:13,927.00,,,,,,,,
오전 8:22:14,925.00,,,,,,,,
오전 8:22:15,923.00,,,,,,,,
오전 8:22:16,921.00,,,,,,,,
오전 8:22:18,920.00,,,,,,,,
오전 8:22:19,920.00,,,,,,,,
오전 8:22:20,920.00,,,,,,,,
오전 8:22:21,920.00,,,,,,,,
오전 8:22:22,920.00,,,,,,,,
오전 8:22:23,920.00,,,,,,,,
오전 8:22:24,920.00,,,,,,,,
오전 8:22:25,920.00,,,,,,,,
오전 8:22:26,920.00,,,,,,,,
오전 8:22:27,921.00,,,,,,,,
오전 8:22:28,922.00,,,,,,,,
오전 8:22:29,924.00,,,,,,,,
오전 8:22:30,926.00,,,,,,,,
오전 8:22:31,929.00,,,,,,,,
오전 8:22:32,932.00,,,,,,,,
오전 8:22:33,934.00,,,,,,,,
오전 8:22:34,936.00,,,,,,,,
오전 8:22:35,936.00,,,,,,,,
오전 8:22:36,935.00,,,,,,,,
오전 8:22:37,934.00,,,,,,,,
오전 8:22:38,933.00,,,,,,,,
오전 8:22:39,932.00,,,,,,,,
오전 8:22:40,932.00,,,,,,,,
오전 8:22:41,931.00,,,,,,,,
오전 8:22:42,932.00,,,,,,,,
오전 8:22:43,932.00,,,,,,,,
오전 8:22:44,933.00,,,,,,,,
오전 8:22:45,934.00,,,,,,,,
오전 8:22:46,935.00,,,,,,,,
오전 8:22:47,936.00,,,,,,,,
오전 8:22:48,935.00,,,,,,,,
오전 8:22:49,933.00,,,,,,,,
오전 8:22:50,931.00,,,,,,,,
오전 8:22:51,929.00,,,,,,,,
오전 8:22:52,927.00,,,,,,,,
오전 8:22:53,926.00,,,,,,,,
오전 8:22:54,925.00,,,,,,,,
오전 8:22:55,925.00,,,,,,,,
오전 8:22:56,925.00,,,,,,,,
오전 8:22:57,925.00,,,,,,,,
오전 8:22:58,925.00,,,,,,,,
오전 8:22:59,924.00,,,,,,,,
오전 8:23:00,923.00,,,,,,,,
오전 8:23:01,922.00,,,,,,,,
오전 8:23:02,921.00,,,,,,,,
오전 8:23:03,920.00,,,,,,,,
오전 8:23:04,920.00,,,,,,,,
오전 8:23:05,921.00,,,,,,,,
오전 8:23:06,922.00,,,,,,,,
오전 8:23:07,923.00,,,,,,,,
오전 8:23:08,924.00,,,,,,,,
오전 8:23:09,924.00,,,,,,,,
오전 8:23:10,924.00,,,,,,,,
오전 8:23:11,924.00,,,,,,,,
오전 8:23:12,924.00,,,,,,,,
오전 8:23:13,924.00,,,,,,,,
오전 8:23:14,925.00,,,,,,,,
오전 8:23:15,925.00,,,,,,,,
오전 8:23:16,926.00,,,,,,,,
오전 8:23:17,927.00,,,,,,,,
오전 8:23:18,928.00,,,,,,,,
오전 8:23:19,929.00,,,,,,,,
오전 8:23:20,930.00,,,,,,,,
오전 8:23:21,931.00,,,,,,,,
오전 8:23:22,931.00,,,,,,,,
오전 8:23:23,932.00,,,,,,,,
오전 8:23:24,932.00,,,,,,,,
오전 8:23:25,932.00,,,,,,,,
오전 8:23:26,932.00,,,,,,,,
오전 8:23:27,932.00,,,,,,,,
오전 8:23:28,932.00,,,,,,,,
오전 8:23:29,931.00,,,,,,,,
오전 8:23:30,930.00,,,,,,,,
오전 8:23:31,929.00,,,,,,,,
오전 8:23:32,928.00,,,,,,,,
오전 8:23:33,927.00,,,,,,,,
오전 8:23:34,927.00,,,,,,,,
오전 8:23:35,928.00,,,,,,,,
오전 8:23:36,929.00,,,,,,,,
오전 8:23:37,930.00,,,,,,,,
오전 8:23:38,931.00,,,,,,,,
오전 8:23:39,931.00,,,,,,,,
오전 8:23:40,930.00,,,,,,,,
오전 8:23:41,929.00,,,,,,,,
오전 8:23:42,928.00,,,,,,,,
오전 8:23:43,927.00,,,,,,,,
오전 8:23:44,926.00,,,,,,,,
오전 8:23:45,925.00,,,,,,,,
오전 8:23:46,924.00,,,,,,,,
오전 8:23:48,924.00,,,,,,,,
오전 8:23:49,924.00,,,,,,,,
오전 8:23:50,923.00,,,,,,,,
오전 8:23:51,923.00,,,,,,,,
오전 8:23:52,922.00,,,,,,,,
오전 8:23:53,922.00,,,,,,,,
오전 8:23:54,923.00,,,,,,,,
오전 8:23:55,923.00,,,,,,,,
오전 8:23:56,924.00,,,,,,,,
오전 8:23:57,925.00,,,,,,,,
오전 8:23:58,926.00,,,,,,,,
오전 8:23:59,927.00,,,,,,,,
오전 8:24:00,927.00,,,,,,,,
오전 8:24:01,927.00,,,,,,,,
오전 8:24:02,927.00,,,,,,,,
오전 8:24:03,927.00,,,,,,,,
오전 8:24:04,927.00,,,,,,,,
오전 8:24:05,928.00,,,,,,,,
오전 8:24:06,928.00,,,,,,,,
오전 8:24:07,928.00,,,,,,,,
오전 8:24:08,928.00,,,,,,,,
오전 8:24:09,928.00,,,,,,,,
오전 8:24:10,928.00,,,,,,,,
오전 8:24:11,928.00,,,,,,,,
오전 8:24:12,928.00,,,,,,,,
오전 8:24:13,928.00,,,,,,,,
오전 8:24:14,928.00,,,,,,,,
오전 8:24:15,927.00,,,,,,,,
오전 8:24:16,926.00,,,,,,,,
오전 8:24:17,925.00,,,,,,,,
오전 8:24:18,925.00,,,,,,,,
오전 8:24:19,925.00,,,,,,,,
오전 8:24:20,925.00,,,,,,,,
오전 8:24:21,925.00,,,,,,,,
오전 8:24:22,925.00,,,,,,,,
오전 8:24:23,925.00,,,,,,,,
오전 8:24:24,924.00,,,,,,,,
오전 8:24:25,923.00,,,,,,,,
오전 8:24:26,923.00,,,,,,,,
오전 8:24:27,922.00,,,,,,,,
오전 8:24:28,922.00,,,,,,,,
오전 8:24:29,922.00,,,,,,,,
오전 8:24:30,922.00,,,,,,,,
오전 8:24:31,923.00,,,,,,,,
오전 8:24:32,924.00,,,,,,,,
오전 8:24:33,925.00,,,,,,,,
오전 8:24:34,925.00,,,,,,,,
오전 8:24:35,926.00,,,,,,,,
오전 8:24:36,925.00,,,,,,,,
오전 8:24:37,925.00,,,,,,,,
오전 8:24:38,924.00,,,,,,,,
오전 8:24:39,923.00,,,,,,,,
오전 8:24:40,922.00,,,,,,,,
오전 8:24:41,921.00,,,,,,,,
오전 8:24:42,921.00,,,,,,,,
오전 8:24:43,921.00,,,,,,,,
오전 8:24:44,921.00,,,,,,,,
오전 8:24:45,921.00,,,,,,,,
오전 8:24:46,921.00,,,,,,,,
오전 8:24:47,921.00,,,,,,,,
오전 8:24:48,920.00,,,,,,,,
오전 8:24:49,920.00,,,,,,,,
오전 8:24:50,920.00,,,,,,,,
오전 8:24:51,920.00,,,,,,,,
오전 8:24:52,921.00,,,,,,,,
오전 8:24:53,922.00,,,,,,,,
오전 8:24:54,922.00,,,,,,,,
오전 8:24:55,922.00,,,,,,,,
오전 8:24:56,922.00,,,,,,,,
오전 8:24:57,922.00,,,,,,,,
오전 8:24:58,922.00,,,,,,,,
오전 8:24:59,922.00,,,,,,,,
오전 8:25:00,922.00,,,,,,,,
오전 8:25:01,922.00,,,,,,,,
오전 8:25:02,922.00,,,,,,,,
오전 8:25:03,922.00,,,,,,,,
오전 8:25:04,922.00,,,,,,,,
오전 8:25:05,923.00,,,,,,,,
오전 8:25:06,924.00,,,,,,,,
오전 8:25:07,925.00,,,,,,,,
오전 8:25:08,926.00,,,,,,,,
오전 8:25:09,928.00,,,,,,,,
오전 8:25:10,929.00,,,,,,,,
오전 8:25:11,930.00,,,,,,,,
오전 8:25:12,931.00,,,,,,,,
오전 8:25:13,932.00,,,,,,,,
오전 8:25:14,933.00,,,,,,,,
오전 8:25:15,934.00,,,,,,,,
오전 8:25:16,934.00,,,,,,,,
오전 8:25:18,934.00,,,,,,,,
오전 8:25:19,934.00,,,,,,,,
오전 8:25:20,934.00,,,,,,,,
오전 8:25:21,933.00,,,,,,,,
